title,link,source,date
"서울시자원봉사센터, 봉사로 사회 갈등 줄이는 '이웃 프로젝트'",https://www.newsis.com/view/?id=NISX20240530_0002755026&cID=10801&pID=14000,뉴시스언론사 선정,2024-06-01
"""여의도 한강공원에 30만명 몰린다""…서울시 '초비상'",https://www.hankyung.com/life/article/2023061632917,한국경제언론사 선정,2023-06-16
[문화연예 플러스] 내일여의도 한강공원에 BTS 팬 집결,https://imnews.imbc.com/replay/2023/nwtoday/article/6494057_36207.html,MBC,2023-06-16
한강과 광화문 일대서 軍행사다채...국군의 날 기념,https://www.asiatoday.co.kr/view.php?key=20230823010012227,아시아투데이,2023-08-23
한강·광화문 댄스나이트행사에 잼버리 대원 2500명 참여,https://www.chosun.com/national/national_general/2023/08/10/UJALM64NP5CAHAXVG7W4RYXB2I/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,조선일보,2023-08-10
‘2023여의도서울세계불꽃축제’ 준비물부터 명당까지…A to Z [인포그래픽...,https://www.etoday.co.kr/news/view/2289813,이투데이,2023-10-05
1000대의 드론이한강위에! 지금한강으로 가야하는 이유,https://www.allurekorea.com/2023/09/09/1000%eb%8c%80%ec%9d%98-%eb%93%9c%eb%a1%a0%ec%9d%b4-%ed%95%9c%ea%b0%95-%ec%9c%84%ec%97%90-%ec%a7%80%ea%b8%88-%ed%95%9c%ea%b0%95%ec%9c%bc%eb%a1%9c-%ea%b0%80%ec%95%bc%ed%95%98%eb%8a%94-%ec%9d%b4/?utm_source=naver&utm_medium=partnership,allure,2023-09-09
"[세컷뉴스] 가을 하늘 수놓는여의도'서울세계불꽃축제', 나만 알고 싶은 팁...",http://www.sisunnews.co.kr/news/articleView.html?idxno=201292,시선뉴스,2023-10-05
이번 주말 공연·전시·물놀이 서울 곳곳 ‘한강공원’서 즐겨보세요,https://www.etoday.co.kr/news/view/2263935,이투데이,2023-07-07
"코레일네트웍스,여의도 한강공원에서 환경보호 위한 '줍깅' 활동 시행",https://www.joongang.co.kr/article/25246660,중앙SUNDAY,2024-05-02
"지난주 일요일, 서울시 '잠수교 뚜벅뚜벅 축제'에 18.5만명 방문…역대 최대 ...",http://www.bzeronews.com/news/articleView.html?idxno=663436,불교공뉴스,2024-06-05
"오늘여의도불꽃축제 100만명 몰린다…""교통통제 확인하세요""",http://www.joseilbo.com/news/news_read.php?uid=499373&class=33&grp=,조세일보언론사 선정,2023-10-07
"1,251개 계단 오르며 '헉헉'…남녀노소 1천 명 넘게 몰려",https://news.sbs.co.kr/news/endPage.do?news_id=N1007668745&plink=ORI&cooper=NAVER,SBS언론사 선정,2024-06-02
방탄소년단행사앞둔한강공원,https://www.yna.co.kr/view/PYH20230616135400013?input=1196m,연합뉴스,2023-06-16
"오비맥주, 애플 사이더 '엘파' 출시",https://www.news1.kr/articles/5431798,뉴스1,2024-05-31
"BTS 10주년 페스타,’한강공원은 지금 아미들의 천국’ [O! STAR 숏폼]",http://www.osen.co.kr/article/G1112126826,OSEN,2023-06-17
"서울시,여의도한강공원에 ‘여의롤장’ 개장… 자전거 등 자유롭게 탄다",https://www.munhwa.com/news/view.html?no=2024042001039910307001,문화일보,2024-04-20
"한강변에 모래사장이…서울시,한강'해변쉼터' 운영",https://news.sbs.co.kr/news/endPage.do?news_id=N1007306420&plink=ORI&cooper=NAVER,SBS,2023-08-13
불면증 아닌데… 난 왜 이렇게 잠이 안 올까?,https://health.chosun.com/site/data/html_dir/2024/05/30/2024053002332.html,헬스조선언론사 선정,2024-05-31
"[서울] ""휴식 취하자""...18일한강'잠퍼자기 대회' 개최",https://www.ytn.co.kr/_ln/0115_202405161040387155,YTN,2024-06-06
"이상한 나라의 앨리스, 무소음 DJ파티…'한강페스티벌 봄' 개막",https://www.yna.co.kr/view/AKR20240511023800004?input=1195m,연합뉴스,2024-06-06
"서울시, 11일 '한강잠퍼자기 대회' 우천으로 한 주 연기",https://www.yna.co.kr/view/AKR20240509153800004?input=1195m,연합뉴스,2024-06-06
"오세훈 시장, 25일여의도러너스테이션 점검 및 「2024한강대학가요제」 관...",https://www.kmaeil.com/news/articleView.html?idxno=455730,경인매일,2024-06-06
“이색 K-푸드 한자리…세종로공원문 두드려요”…‘K-푸드 페스티벌 넉넉’...,https://www.viva100.com/main/view.php?key=20240523010007062,브릿지경제,2024-06-06
'2024한강대학가요제' 본선참가자 사전설명회 개최,https://daily.hankooki.com/news/articleView.html?idxno=1085392,데일리한국,2024-06-06
"[5월 23일(목) 오늘, 서울시]한강에서 부활한 대학가요제, 25일 본선무대",https://www.dailian.co.kr/news/view/1364075/?sc=Naver,데일리안,2024-06-06
서울시의회 환경수자원위원회 봉양순 위원장...2024한강대학가요제 참석 및 ...,https://www.dailyt.co.kr/newsView/dlt202405280017,데일리환경,2024-06-06
[TRAVEL] 익숙한 듯 낯선...눈부신 봄날의한강피크닉,http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00007&news_seq_no=5027624,MBN,2024-06-06
심박수 뚝 떨어져야 승자! …한강공원'꿀잠 대결' [소곤소곤 우리들 이야기...,https://www.mk.co.kr/article/11022972,매일경제,2024-06-06
'2024한강대학가요제' 본선참가자 사전설명회 개최,https://daily.hankooki.com/news/articleView.html?idxno=1085392,데일리한국,2024-06-06
한강에서 '잠 고수'·'앰버서더' 뽑는다…주말 이색 대회 연이어 개최,https://www.news1.kr/articles/5416020,뉴스1,2024-06-06
''이색 K-푸드 한자리…세종로공원문 두드려요!''…｢K-푸드 페스티벌 넉넉｣...,http://www.bzeronews.com/news/articleView.html?idxno=661686,불교공뉴스,2024-06-06
'한강페스티벌 봄' 17~19일 열려…무소음 DJ파티·별빛 소극장,https://www.news1.kr/articles/5412816,뉴스1,2024-06-06
"[5월 23일(목) 오늘, 서울시]한강에서 부활한 대학가요제, 25일 본선무대",https://www.dailian.co.kr/news/view/1364075/?sc=Naver,데일리안,2024-06-06
서울시의회 환경수자원위원회 봉양순 위원장...2024한강대학가요제 참석 및 ...,https://www.dailyt.co.kr/newsView/dlt202405280017,데일리환경,2024-06-06
"서울시, 11일 ‘한강잠퍼자기 대회’ 우천으로 한 주 연기",https://news.kbs.co.kr/news/pc/view/view.do?ncd=7959747&ref=A,KBS,2024-06-06
[TRAVEL] 익숙한 듯 낯선...눈부신 봄날의한강피크닉,http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00007&news_seq_no=5027624,MBN,2024-06-06
심박수 뚝 떨어져야 승자! …한강공원'꿀잠 대결' [소곤소곤 우리들 이야기...,https://www.mk.co.kr/article/11022972,매일경제,2024-06-06
LG유플러스 “한강공원에서 무너와 함께 독서 즐겨요”,https://www.etnews.com/20240506000008,전자신문,2024-05-06
'잠' 고수들한강에 모인다,https://www.naeil.com/news/read/510445?ref=naver,내일신문,2024-06-06
"서울시, 11일 '한강잠퍼자기 대회' 우천으로 한 주 연기…18일 개최",https://www.news1.kr/articles/5411184,뉴스1,2024-06-06
한강서 즐기는 동화나라·DJ파티…한강페스티벌 개막,http://news.tf.co.kr/read/life/2097615.htm,더팩트,2024-06-06
심박수 뚝 떨어져야 승자! …한강공원'꿀잠 대결' [소곤소곤 우리들 이야기...,https://www.mk.co.kr/article/11022972,매일경제,2024-06-06
LG유플러스 “한강공원에서 무너와 함께 독서 즐겨요”,https://www.etnews.com/20240506000008,전자신문,2024-05-06
"[하루만보하루천자]""무박 2일 걷기로 열대야 즐기자""…한강나이트워크42K 열린...",https://view.asiae.co.kr/article/2024052013410417106,아시아경제,2024-06-06
세종로공원서울 미식 맛집된다!...'이색 K-푸드' 한자리에서 즐기는 'K-푸드...,http://www.tournews21.com/news/articleView.html?idxno=71244,투어코리아뉴스,2024-06-06
"무한궤도, 전람회, Ex... 빛나는 가수들 배출한 대학가요제 부활한다",https://www.wikitree.co.kr/articles/952719,위키트리,2024-06-06
[주말 PICK!] ‘꿀잠 고수’ 뽑는다…‘제1회한강잠퍼자기 대회’ 다음 주말...,https://www.nongmin.com/article/20240510500138,농민신문언론사 선정,2024-06-06
"잡코리아-알바몬,한강대학가요제 지원",http://www.newsprime.co.kr/news/article.html?no=638950,프라임경제,2024-06-06
"""대학생 창작활동 응원"" …잡코리아, 알바몬과 '2024한강대학가요제' 지원",http://www.inews24.com/view/1717795,아이뉴스24,2024-06-06
오늘 비 예보…‘한강잠퍼자기 대회’ 18일로 연기,https://news.heraldcorp.com/view.php?ud=20240511050005,헤럴드경제,2024-06-06
"수출입은행,여의도 한강공원에 '희망의 숲' 3호 조성...""ESG 경영""",https://www.pointdaily.co.kr/news/articleView.html?idxno=202505,포인트데일리,2024-06-06
"한강대교 카페 세계 최초 '교량 호텔'로 변신… 서울시, 1호 숙박체험자 뽑는...",https://www.discoverynews.kr/news/articleView.html?idxno=1044109,디스커버리뉴스,2024-06-06
여의도한강공원서 전시와 공연이 만났다… “APEC 제주 유치를 기원합니다”,https://www.seoul.co.kr/news/economy/industry/2024/05/09/20240509500013?wlog_tag3=naver,서울신문,2024-06-06
"여의도한강공원서 제주 'APEC 정상회의' 유치 공연...""봄이왔제주""",http://news.mt.co.kr/mtview.php?no=2024050815213198174,머니투데이,2024-06-06
학산문화사 '2024 책 읽는한강공원' 참가... 국내외 만화책 및 아동 도서 기...,http://gamefocus.co.kr/detail.php?number=156050,게임포커스,2024-06-06
"LG유플러스 ""5~6월한강공원에서 무너와 함께 독서 즐기자""",http://www.enewstoday.co.kr/news/articleView.html?idxno=2123717,이뉴스투데이,2024-05-06
"김춘곤 서울시의원, ‘2024한강대학가요제’ 본선 참가자 격려",http://www.g-enews.com/ko-kr/news/article/news_all/20240517160725732f83bf132e7_1/article.html,글로벌이코노믹,2024-06-06
"주말 가볼만한 곳 추천, 서울시 '잠퍼자기 대회' 시민 스타 오디션 '한강라이...",https://www.lecturernews.com/news/articleView.html?idxno=152471,한국강사신문,2024-06-06
"주말 가볼만한 곳 추천, 서울시 '잠퍼자기 대회' 시민 스타 오디션 '한강라이...",https://www.lecturernews.com/news/articleView.html?idxno=152471,한국강사신문,2024-06-06
"잡코리아x알바몬, ‘2024한강대학가요제’ 지원한다",http://www.lawissue.co.kr/view.php?ud=202405092247563177204ead0791_12,로이슈,2024-06-06
"‘봄이왔제주’, APEC 유치 기원 문화공연여의도한강공원개최",http://www.inews24.com/view/1717334,아이뉴스24,2024-06-06
"이상한 나라의 앨리스 퍼레이드·DJ파티…서울시, '한강페스티벌 봄' 개막",https://www.newspim.com/news/view/20240510001212,뉴스핌,2024-06-06
"김춘곤의원, '2024한강대학가요제' 홍보위원 위촉",https://www.psnews.co.kr/news/articleView.html?idxno=2055474,퍼블릭뉴스,2024-06-06
세계 최초 다리 위 '전망호텔' 생긴다!..서울한강대교 카페가 '교량 호텔'로...,http://www.tournews21.com/news/articleView.html?idxno=70952,투어코리아뉴스,2024-06-06
"서울시, 11일 '한강잠퍼자기 대회' 우천으로 한 주 연기… 18일 순연 개최",http://www.enewstoday.co.kr/news/articleView.html?idxno=2125601,이뉴스투데이,2024-06-06
LG유플러스 U+알뜰폰 온라인몰 ‘알닷’ 론칭…책읽는한강공원오픈,https://www.nspna.com/news/?mode=view&newsid=697178,NSP통신,2024-06-06
'한강잠퍼자기 대회' 우천으로 한 주 연기...18일 개최,http://www.seoulwire.com/news/articleView.html?idxno=608945,서울와이어,2024-06-06
"LGU+,여의도한강공원 행사'무너' 활용 이벤트",https://biz.newdaily.co.kr/site/data/html/2024/05/05/2024050500009.html,뉴데일리,2024-05-05
"서울시, 11일 '한강잠퍼자기 대회' 우천으로 한 주 연기… 18일 순연 개최",http://www.enewstoday.co.kr/news/articleView.html?idxno=2125601,이뉴스투데이,2024-06-06
"잡코리아x알바몬, 서울시 주관 '2024한강대학가요제' 지원",http://www.paxetv.com/news/articleView.html?idxno=202764,팍스경제TV,2024-06-06
LG유플러스 U+알뜰폰 온라인몰 ‘알닷’ 론칭…책읽는한강공원오픈,https://www.nspna.com/news/?mode=view&newsid=697178,NSP통신,2024-06-06
'한강잠퍼자기 대회' 우천으로 한 주 연기...18일 개최,http://www.seoulwire.com/news/articleView.html?idxno=608945,서울와이어,2024-06-06
"LGU+,여의도한강공원 행사'무너' 활용 이벤트",https://biz.newdaily.co.kr/site/data/html/2024/05/05/2024050500009.html,뉴데일리,2024-05-05
"""이번 주말,한강DJ파티 어때?!""…'2024한강페스티벌_봄' 개막",http://www.dailypop.kr/news/articleView.html?idxno=77909,데일리팝,2024-06-06
"[단신]LGU⁺, ‘책읽는한강공원’에 무너 조형물 外",https://www.donga.com/news/Economy/article/all/20240505/124799353/1,동아일보,2024-06-06
"한강공원서한강서식 수달․제비 관찰… 서울시, '생물종 다양성의 날' 기념...",https://www.lecturernews.com/news/articleView.html?idxno=152760,한국강사신문,2024-06-06
"“맞잡은 손 놓지 말자”…BTS, 데뷔 11주년 페스타에 아미 ‘들썩’ [IS포커...",https://isplus.com/article/view/isp202406030085,일간스포츠,2024-06-05
"오토플러스, 지구의 날 맞아한강공원쓰레기 줍는 ‘ESG 플로깅’ 캠페인",http://www.edaily.co.kr/news/newspath.asp?newsid=02765046638859072,이데일리,2024-04-23
"한강공원서한강서식 수달․제비 관찰… 서울시, '생물종 다양성의 날' 기념...",https://www.lecturernews.com/news/articleView.html?idxno=152760,한국강사신문,2024-06-06
"LG유플러스 서울시의 ‘책 읽는한강공원’ 지원, “시민에게 즐거운 경험 제...",https://www.businesspost.co.kr/BP?command=article_view&num=351177,비즈니스포스트,2024-05-05
"“맞잡은 손 놓지 말자”…BTS, 데뷔 11주년 페스타에 아미 ‘들썩’ [IS포커...",https://isplus.com/article/view/isp202406030085,일간스포츠,2024-06-05
"오토플러스, 지구의 날 맞아한강공원쓰레기 줍는 ‘ESG 플로깅’ 캠페인",http://www.edaily.co.kr/news/newspath.asp?newsid=02765046638859072,이데일리,2024-04-23
"서울시, 1000만 시민 이용하는한강수상시대 열린다",http://www.imwood.co.kr/news/articleView.html?idxno=33160,나무신문,2024-05-06
[#IT라운지] KT '마음을 담은 클래식'·책읽는한강공원'서 무너 이벤트·KT ...,https://www.newsworks.co.kr/news/articleView.html?idxno=752021,뉴스웍스,2024-05-06
[하루만보하루천자]편하게한강에서 걷고 뛰자…'러너스테이션' 여의나루역,https://view.asiae.co.kr/article/2024041715460906109,아시아경제,2024-06-06
이번 주말 두발·두바퀴로여의도달린다,http://news.tf.co.kr/read/life/2091622.htm,더팩트,2024-04-17
서울한강에서 APEC 정상회의 제주 유치 기원 문화행사,http://www.jejunews.com/news/articleView.html?idxno=2210873,제주일보,2024-06-06
LG유플러스 '무너'가 함께하는 서울시 야외 도서관 '책읽는한강공원' 오픈,http://www.wsobi.com/news/articleView.html?idxno=239588,여성소비자신문,2024-06-06
LG유플러스 '무너'가 함께하는 서울시 야외 도서관 '책읽는한강공원' 오픈,http://www.wsobi.com/news/articleView.html?idxno=239588,여성소비자신문,2024-06-06
