공원명,공원 시명,공원 구명,공원 지번 주소,공원 도로명 주소,등록 일시,수정자 일련번호,수정 일시,일반이용자(아침),일반이용자(낮),일반이용자(저녁),자전거,인라인,pm(개인형이동장치),주요행사,마라톤,운동시설,야구장,론볼링장,트랙구장,롤러장,자전거공원,외국인,수상시설,수영장/물놀이장,빙상장/눈설매장,전망쉼터,캠핑장,자연학습장,음악분수,키즈랜드,장미원,x게임장,자벌레,달빛무지개,세빛섬,수상무대,"계절,녹음수광장",천상계단,피아노물길,멀티프라자,서울색공원,물빛광장,너플들판테라스,골프장,여의도샛강,여의도시민 요트나루,평화공원브릿지,거울분수,강변물놀이장,강변프롬나드,난지 하늘다리,갈대숲탐장로,꿀벌숲,치유의숲,그라스정원,노들섬,습지생태공원
난지 한강공원,서울,마포구,상암동 495-81,한강난지로 22,2019년 2월 11일 월요일,,,4034,34780,23160,40154,506,0,14916,1232,5728,0,0,0,0,740,694,0,0,0,0,1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
난지 한강공원,서울,마포구,상암동 495-81,한강난지로 22,2019년 1월 24일 목요일,,,5498,40653,27110,48534,546,0,13760,1412,6572,0,0,0,0,565,740,0,0,0,0,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
난지 한강공원,서울,마포구,상암동 495-81,한강난지로 22,2018년 12월 27일 목요일,,,5505,39987,28979,49212,616,0,14640,1275,8115,0,0,0,0,794,846,0,0,0,0,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
난지 한강공원,서울,마포구,상암동 495-81,한강난지로 22,2018년 11월 30일 금요일,,,10685,52931,44495,81945,851,0,20980,1559,11938,0,0,0,0,1968,858,340,0,0,0,9915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
난지 한강공원,서울,마포구,상암동 495-81,한강난지로 22,2018년 10월 31일 수요일,,,13429,90716,71612,113426,1322,0,53253,11332,15151,880,0,0,0,5318,2331,0,0,0,0,13790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
난지 한강공원,서울,마포구,상암동 495-81,한강난지로 22,2018년 9월 30일 일요일,,,16468,109196,92645,115614,1288,0,71687,2674,19341,1209,0,0,18035,6006,2767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
난지 한강공원,서울,마포구,상암동 495-81,한강난지로 22,2018년 8월 31일 금요일,,,16405,87405,79251,112800,989,0,49325,1918,15896,825,0,0,0,7146,2144,0,12969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
난지 한강공원,서울,마포구,상암동 495-81,한강난지로 22,2018년 7월 18일 수요일,,,22772,86399,92151,119386,1194,0,45899,2213,21576,1355,0,0,0,6784,2156,0,15926,0,0,8305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
난지 한강공원,서울,마포구,상암동 495-81,한강난지로 22,2018년 6월 30일 토요일,,,23566,95318,74075,108757,863,0,34974,2828,14941,1540,0,0,0,2720,1698,0,0,0,0,27090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
난지 한강공원,서울,마포구,상암동 495-81,한강난지로 22,2018년 5월 15일 화요일,,,31375,116640,58650,98535,0,0,55000,5690,15965,2905,0,0,0,0,1335,0,0,0,0,29776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
난지 한강공원,서울,마포구,상암동 495-81,한강난지로 22,2018년 4월 30일 월요일,,,28885,101500,53870,90200,0,0,55200,2830,8860,1915,0,0,0,0,2420,0,0,0,0,22529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
난지 한강공원,서울,마포구,상암동 495-81,한강난지로 22,2018년 3월 31일 토요일,,,28110,89150,43885,72835,0,0,,4755,,0,0,0,0,0,1425,0,0,0,0,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
난지 한강공원,서울,마포구,상암동 495-81,한강난지로 22,2018년 2월 28일 수요일,,,19600,81510,39420,80220,0,0,3000,6155,12565,0,0,0,0,0,1110,0,0,0,0,1081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
난지 한강공원,서울,마포구,상암동 495-81,한강난지로 22,2018년 1월 31일 수요일,,,16635,97665,34690,80320,0,0,0,2100,11420,0,0,0,0,0,735,0,0,0,0,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
뚝섬 한강공원,서울,광진구,자양동 427-1,강변북로 2273,2024년 3월 8일 금요일,83,2024년 3월 8일 금요일,13100,167450,187420,63060,1287,1545,5700,12415,179790,0,0,0,0,0,2848,470,0,13900,0,0,0,4185,2700,44990,3990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
뚝섬 한강공원,서울,광진구,자양동 427-1,강변북로 2273,2024년 2월 13일 화요일,83,2024년 2월 13일 화요일,13850,153600,183540,46290,1315,1605,0,10875,170650,0,0,0,0,0,3185,535,0,46250,0,0,0,3800,2560,51370,5315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
뚝섬 한강공원,서울,광진구,자양동 427-1,강변북로 2273,2024년 1월 4일 목요일,,,9670,148040,199200,110750,1758,2019,30401,14340,188520,0,0,0,0,0,3267,1060,0,18634,0,0,0,4471,2861,58250,3692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
뚝섬 한강공원,서울,광진구,자양동 427-1,강변북로 2273,2023년 12월 7일 목요일,83,2023년 12월 7일 목요일,15500,155990,212240,134550,2358,2637,11380,20065,218960,0,0,0,0,0,3680,2085,0,0,0,0,0,4965,2961,67980,5567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
뚝섬 한강공원,서울,광진구,자양동 427-1,강변북로 2273,2023년 11월 2일 목요일,,,27600,215200,312080,228160,3535,3630,148400,28545,295050,0,0,0,0,0,7572,5021,0,0,0,0,0,9975,5142,90080,8840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
뚝섬 한강공원,서울,광진구,자양동 427-1,강변북로 2273,2023년 10월 5일 목요일,,,10000,210300,351300,183570,2415,2589,38758,21565,272350,0,0,0,0,0,4925,3720,2640,0,0,0,0,10455,3063,71470,6370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
뚝섬 한강공원,서울,광진구,자양동 427-1,강변북로 2273,2023년 9월 5일 화요일,,,9050,161250,214420,138880,2170,2455,1500,15375,225730,0,0,0,0,0,5060,4420,31500,0,0,0,0,8880,1893,63015,5790,5200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
뚝섬 한강공원,서울,광진구,자양동 427-1,강변북로 2273,2023년 8월 10일 목요일,,,5550,93760,136860,88373,1540,1886,0,9665,111215,0,0,0,0,0,2495,2670,34820,0,0,0,0,5770,1750,38705,3014,4600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
뚝섬 한강공원,서울,광진구,자양동 427-1,강변북로 2273,2023년 7월 12일 수요일,,,6400,137450,231670,149190,2843,3195,2800,15780,193390,0,0,0,0,0,3910,5515,11800,0,0,0,0,9425,3875,63360,5200,5530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
뚝섬 한강공원,서울,광진구,자양동 427-1,강변북로 2273,2023년 6월 8일 목요일,,,5700,214580,302240,170075,3115,3580,56200,21405,204535,0,0,0,0,0,5065,5500,0,0,0,0,0,34640,4380,66565,5605,5400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
뚝섬 한강공원,서울,광진구,자양동 427-1,강변북로 2273,2023년 5월 12일 금요일,,,8000,151720,173720,121895,2325,2735,7500,11489,167580,0,0,0,0,0,3490,1726,0,0,0,0,0,4740,2833,46650,5443,5200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
뚝섬 한강공원,서울,광진구,자양동 427-1,강변북로 2273,2023년 4월 6일 목요일,66,2023년 4월 6일 목요일,4600,205910,201100,90050,2987,3270,1800,13280,211145,0,0,0,0,0,3360,680,0,0,0,0,0,4000,3687,54035,6205,5450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
뚝섬 한강공원,서울,광진구,자양동 427-1,강변북로 2273,2023년 3월 9일 목요일,,,3400,241970,103820,64960,2695,2855,0,20925,181500,0,0,0,0,0,3285,0,0,13100,0,0,0,7425,3515,41190,5605,2550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
뚝섬 한강공원,서울,광진구,자양동 427-1,강변북로 2273,2023년 3월 9일 목요일,,,4200,214540,107320,47105,1528,1850,0,6070,136045,0,0,0,0,0,2945,0,0,35280,0,0,0,6430,2544,41425,3712,2690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
뚝섬 한강공원,서울,광진구,자양동 427-1,강변북로 2273,2023년 1월 18일 수요일,60,2023년 1월 19일 목요일,3400,161638,105550,45734,1278,1464,1026,7355,100010,0,0,0,0,0,2593,805,0,8200,0,0,0,8155,1183,33140,2360,2330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
뚝섬 한강공원,서울,광진구,자양동 427-1,강변북로 2273,2023년 1월 3일 화요일,60,2023년 1월 19일 목요일,4400,197200,180600,102995,2706,2645,3500,12725,139800,0,0,0,0,0,5290,4125,0,0,0,0,0,7730,4065,51340,5914,2640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
뚝섬 한강공원,서울,광진구,자양동 427-1,강변북로 2273,2023년 1월 17일 화요일,60,2023년 1월 19일 목요일,9100,221650,241530,122565,2218,3395,4400,14525,160110,0,0,0,0,0,6555,5805,0,0,0,0,0,12795,5490,58785,7020,3220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
뚝섬 한강공원,서울,광진구,자양동 427-1,강변북로 2273,2023년 1월 17일 화요일,60,2023년 1월 19일 목요일,10000,231950,279450,107295,2103,3205,3500,8870,140460,0,0,0,0,0,6021,4500,0,0,0,0,0,16125,5524,47920,6590,5250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
뚝섬 한강공원,서울,광진구,자양동 427-1,강변북로 2273,2023년 1월 17일 화요일,60,2023년 1월 19일 목요일,13050,161290,183235,91506,2195,3202,0,9175,104165,0,0,0,0,0,3800,3072,18040,0,0,0,0,9410,1835,38253,3494,1550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
뚝섬 한강공원,서울,광진구,자양동 427-1,강변북로 2273,2023년 1월 17일 화요일,60,2023년 1월 19일 목요일,9500,198850,214160,101810,3274,5040,120,8670,131580,0,0,0,0,0,5750,5496,22100,0,0,0,0,15080,2800,60500,5852,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
뚝섬 한강공원,서울,광진구,자양동 427-1,강변북로 2273,2022년 6월 30일 목요일,,,11740,238760,295250,166730,3778,6098,0,9075,107095,0,0,0,0,0,7736,7324,0,0,0,0,0,22761,7456,88295,7968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
뚝섬 한강공원,서울,광진구,자양동 427-1,강변북로 2273,2022년 5월 31일 화요일,,,13530,332550,258100,148370,1441,4151,0,1032,78690,0,0,0,0,0,3791,3745,0,0,0,0,0,15100,9368,56530,5529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
뚝섬 한강공원,서울,광진구,자양동 427-1,강변북로 2273,2022년 4월 30일 토요일,,,35050,239600,258520,202430,723,4747,0,1145,121965,0,0,0,0,0,4029,723,0,0,0,0,0,52610,18020,80243,14734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
뚝섬 한강공원,서울,광진구,자양동 427-1,강변북로 2273,2022년 3월 31일 목요일,,,26120,168050,177050,150160,347,3251,0,3224,101475,0,0,0,0,0,1622,195,0,0,0,0,0,45470,11580,83905,12766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
뚝섬 한강공원,서울,광진구,자양동 427-1,강변북로 2273,2022년 2월 28일 월요일,,,26070,183300,139610,150770,586,3970,0,6600,105450,0,0,0,0,0,1751,0,0,0,0,0,0,33770,10295,78500,18675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
뚝섬 한강공원,서울,광진구,자양동 427-1,강변북로 2273,2022년 1월 1일 토요일,,,24930,135200,117310,145510,281,2547,0,13445,122900,0,0,0,0,0,1708,10,0,0,0,0,0,31340,10010,58040,19253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
뚝섬 한강공원,서울,광진구,자양동 427-1,강변북로 2273,2021년 12월 31일 금요일,,,31650,156030,122040,173905,536,2477,0,3978,176225,0,0,0,0,0,3265,3108,0,0,0,0,0,12745,6725,58215,9681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
뚝섬 한강공원,서울,광진구,자양동 427-1,강변북로 2273,2021년 11월 30일 화요일,,,39650,172550,193050,254830,896,2924,0,3925,203970,1350,0,0,0,0,3483,15654,0,0,0,0,0,11975,7162,66310,10431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
뚝섬 한강공원,서울,광진구,자양동 427-1,강변북로 2273,2021년 10월 31일 일요일,,,37500,199500,221430,265405,743,3852,0,4015,212865,0,0,0,0,0,4154,21238,0,0,0,0,0,12905,9674,70235,7186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
뚝섬 한강공원,서울,광진구,자양동 427-1,강변북로 2273,2021년 9월 30일 목요일,,,38000,176040,236250,262205,649,3058,0,3553,179275,12,0,0,0,0,7652,23437,0,0,0,0,0,6580,5889,32290,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
뚝섬 한강공원,서울,광진구,자양동 427-1,강변북로 2273,2021년 8월 31일 화요일,,,45300,302250,420400,260244,2817,1023,0,3183,142990,0,0,0,0,0,4075,19230,0,0,0,0,0,18050,11039,66770,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
뚝섬 한강공원,서울,광진구,자양동 427-1,강변북로 2273,2021년 7월 1일 목요일,,,38750,267600,229920,339820,3918,887,0,4201,236934,0,0,0,0,0,4851,47915,0,0,0,0,0,28975,19735,84415,6662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
뚝섬 한강공원,서울,광진구,자양동 427-1,강변북로 2273,2021년 6월 28일 월요일,,,66800,303810,175860,406920,3408,921,0,4706,396405,0,0,0,0,0,4952,54254,0,0,0,0,0,30210,25217,88615,14438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
뚝섬 한강공원,서울,광진구,자양동 427-1,강변북로 2273,2021년 5월 31일 월요일,,,74900,369700,219425,359520,3904,600,0,6258,359945,0,,,0,0,4369,45325,0,0,0,0,0,37650,30277,83060,7559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
뚝섬 한강공원,서울,광진구,자양동 427-1,강변북로 2273,2021년 4월 30일 금요일,,,75280,341280,241110,380460,3539,622,0,7139,389025,0,,,0,0,9586,43465,0,0,0,0,0,44575,32683,83128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
뚝섬 한강공원,서울,광진구,자양동 427-1,강변북로 2273,2021년 3월 31일 수요일,,,65600,309106,237800,338415,905,384,0,5658,354110,0,,,0,0,3763,42273,0,0,0,0,0,44150,20614,74609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
뚝섬 한강공원,서울,광진구,자양동 427-1,강변북로 2273,2021년 2월 28일 일요일,,,57700,251813,185830,259622,1030,277,0,4680,271150,0,,,0,0,3207,32656,0,0,0,0,0,40250,17255,61338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
뚝섬 한강공원,서울,광진구,자양동 427-1,강변북로 2273,2021년 1월 31일 일요일,,,60850,254960,168730,263205,192,240,0,5226,269025,0,,,0,0,3433,37204,0,0,0,0,0,45125,21994,69741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
뚝섬 한강공원,서울,광진구,자양동 427-1,강변북로 2273,2020년 12월 31일 목요일,,,59750,266350,166830,283500,1379,0,0,5511,276610,0,0,0,0,0,3525,47321,0,0,0,0,0,42554,24599,67906,3187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
뚝섬 한강공원,서울,광진구,자양동 427-1,강변북로 2273,2020년 11월 30일 월요일,,,61400,223750,204195,282910,1916,0,0,6141,281290,0,0,0,0,0,4178,41666,0,0,0,0,0,46835,22867,131382,17563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
뚝섬 한강공원,서울,광진구,자양동 427-1,강변북로 2273,2020년 10월 31일 토요일,,,78800,263850,261110,372928,1957,0,0,7236,344860,0,0,0,0,0,4670,39701,0,0,0,0,0,48165,26715,77306,24231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
뚝섬 한강공원,서울,광진구,자양동 427-1,강변북로 2273,2020년 9월 30일 수요일,,,81450,238300,281040,350920,1961,0,0,7071,339880,0,0,0,0,0,4611,38184,0,0,0,0,0,61065,29075,67399,17538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
뚝섬 한강공원,서울,광진구,자양동 427-1,강변북로 2273,2020년 8월 31일 월요일,,,45400,205730,173700,232520,2038,0,0,4436,240330,0,0,0,0,0,3362,29246,0,0,0,0,0,34015,17990,46614,6828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
뚝섬 한강공원,서울,광진구,자양동 427-1,강변북로 2273,2020년 7월 31일 금요일,,,103177,320977,296977,353808,2463,0,0,8121,322075,0,0,0,0,0,4700,29282,0,0,0,0,0,54130,37865,73525,11828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
뚝섬 한강공원,서울,광진구,자양동 427-1,강변북로 2273,2020년 6월 30일 화요일,,,53050,245893,206460,320265,3769,0,0,9386,309330,0,0,0,0,0,4433,29599,0,0,0,0,0,52660,40075,68530,19983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
뚝섬 한강공원,서울,광진구,자양동 427-1,강변북로 2273,2020년 5월 31일 일요일,,,123700,384170,350080,296390,2900,0,0,11327,296760,0,0,0,0,0,3563,26644,0,0,0,0,0,49490,37265,63425,27428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
뚝섬 한강공원,서울,광진구,자양동 427-1,강변북로 2273,2020년 4월 30일 목요일,,,128500,438530,292180,325090,3506,0,0,8544,281475,0,0,0,0,0,3608,43697,0,0,0,0,0,44820,37060,55250,20314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
뚝섬 한강공원,서울,광진구,자양동 427-1,강변북로 2273,2020년 3월 31일 화요일,,,112400,417240,290350,281185,3443,0,0,9670,278660,0,0,0,0,0,3949,24549,0,0,0,0,0,41410,36750,53415,16846,980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
뚝섬 한강공원,서울,광진구,자양동 427-1,강변북로 2273,2020년 2월 29일 토요일,,,92050,289240,218870,188870,1949,0,100,8892,236020,0,0,0,0,0,3197,18289,0,1600,0,0,0,42400,34475,46030,10398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
뚝섬 한강공원,서울,광진구,자양동 427-1,강변북로 2273,2020년 1월 31일 금요일,,,115350,426960,244710,214035,1890,0,200,15759,334685,0,0,0,0,0,6790,20835,0,19070,0,0,0,42685,44080,185655,11040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
뚝섬 한강공원,서울,광진구,자양동 427-1,강변북로 2273,2019년 12월 31일 화요일,,,117200,329290,226160,209845,1678,0,500,11331,231725,0,0,0,0,0,3720,23075,0,2530,0,0,0,42880,31845,51380,9971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
뚝섬 한강공원,서울,광진구,자양동 427-1,강변북로 2273,2019년 11월 30일 토요일,,,113380,316600,240170,227155,1704,0,6900,10618,230885,0,0,0,0,0,4408,23137,0,0,0,0,0,40933,30810,54205,9709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
뚝섬 한강공원,서울,광진구,자양동 427-1,강변북로 2273,2019년 10월 31일 목요일,,,132300,414750,382410,336090,1367,0,21200,9999,267130,0,0,0,0,0,5254,35775,0,0,0,0,0,67825,36765,76425,8847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
뚝섬 한강공원,서울,광진구,자양동 427-1,강변북로 2273,2019년 9월 30일 월요일,,,121200,423200,290320,361285,3252,0,18700,12201,357050,0,0,0,0,0,6923,32975,0,0,0,0,0,64895,48035,71605,9892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
뚝섬 한강공원,서울,광진구,자양동 427-1,강변북로 2273,2019년 8월 7일 수요일,,,146250,504250,408380,357540,2411,0,1500,12512,219165,0,0,0,0,0,4808,43113,73055,0,0,0,0,75745,57540,76215,14761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
뚝섬 한강공원,서울,광진구,자양동 427-1,강변북로 2273,2019년 7월 1일 월요일,,,138350,513610,276950,302755,2182,0,4498,18794,156110,0,0,0,0,0,4294,35612,24908,0,0,0,0,64815,56580,55290,15707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
뚝섬 한강공원,서울,광진구,자양동 427-1,강변북로 2273,2019년 6월 12일 수요일,,,233250,495900,442970,265075,988,0,37100,16708,184440,0,0,0,0,0,2963,31251,0,0,0,0,0,49550,44750,47680,16756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
뚝섬 한강공원,서울,광진구,자양동 427-1,강변북로 2273,2019년 5월 21일 화요일,,,351500,616630,527070,219880,655,0,32600,27038,191715,0,0,0,0,0,3026,25875,0,0,0,0,0,52870,52570,70705,18203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
뚝섬 한강공원,서울,광진구,자양동 427-1,강변북로 2273,2019년 4월 17일 수요일,,,246400,634150,425440,291210,408,0,17145,30493,166090,0,0,0,0,0,3630,21576,0,0,0,0,0,35685,39603,57508,11967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
뚝섬 한강공원,서울,광진구,자양동 427-1,강변북로 2273,2019년 3월 12일 화요일,,,144800,433900,327610,305120,364,0,2000,32817,151245,0,0,0,0,0,3297,18443,0,0,0,0,0,23585,26025,39096,8166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
뚝섬 한강공원,서울,광진구,자양동 427-1,강변북로 2273,2019년 2월 14일 목요일,,,129761,338361,231222,155345,348,0,4500,41280,103080,0,0,0,0,0,3620,10181,0,2800,0,0,0,22290,38395,48230,7522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
뚝섬 한강공원,서울,광진구,자양동 427-1,강변북로 2273,2019년 1월 17일 목요일,,,103600,305750,232260,162375,424,0,0,66282,117840,0,0,0,0,0,3234,11952,4350,0,0,0,0,23464,49242,62255,8432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
뚝섬 한강공원,서울,광진구,자양동 427-1,강변북로 2273,2018년 12월 26일 수요일,,,98200,308000,246270,118328,147,0,4100,34190,119690,0,0,0,0,0,5061,17265,0,0,0,0,0,34870,35120,47855,6270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
뚝섬 한강공원,서울,광진구,자양동 427-1,강변북로 2273,2018년 11월 30일 금요일,,,100590,327890,246160,138181,257,0,3500,49765,120440,0,0,0,0,0,13760,32305,0,0,0,0,0,52948,43465,61630,7078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
뚝섬 한강공원,서울,광진구,자양동 427-1,강변북로 2273,2018년 10월 31일 수요일,,,139630,511070,377240,190395,505,0,39000,52365,172355,0,0,0,0,0,15103,54460,0,0,0,0,0,70135,54755,85765,7575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
뚝섬 한강공원,서울,광진구,자양동 427-1,강변북로 2273,2018년 9월 30일 일요일,,,132960,441030,406720,215230,630,0,23800,55397,215960,0,0,0,0,0,19037,58085,0,0,0,0,0,61210,47080,91345,8363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
뚝섬 한강공원,서울,광진구,자양동 427-1,강변북로 2273,2018년 8월 31일 금요일,,,141340,424580,426910,233260,247,0,4000,60399,240530,0,0,0,0,0,19746,50490,3204,0,0,1024,0,60430,51050,72170,14142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
뚝섬 한강공원,서울,광진구,자양동 427-1,강변북로 2273,2018년 7월 31일 화요일,,,117180,369255,325470,181260,0,0,1000,50695,176435,0,0,0,0,0,13254,35960,700,0,0,0,0,37610,44995,66140,17092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
